,Question,Model_Response,vader_scores,compound,ROBERTA_score,gpt_4_mini_score
226,What are your top priorities in regards to foreign policy?How will you strengthen America's national defense and handle relations with adversarial nations?,"secretary of defense. Not just accumulate power, but to insist that the power be used, that the capacity for war be  not to wage war, but to prevent it. There must be a deterrent force. The second requirement is to see that we eliminate the chance","{'neg': 0.192, 'neu': 0.719, 'pos': 0.088, 'compound': -0.8689}",-0.8689,-0.1720477640628814,0.1
227,What are your top priorities in regards to foreign policy?How will you strengthen America's national defense and handle relations with adversarial nations?,"for nuclear war. A no-win chance for any war. And the last war, which we would lose in any event, is a nuclear war. There must be a reduction of those nuclear warheads. And a president also has to pursue a foreign policy that is not only a","{'neg': 0.325, 'neu': 0.639, 'pos': 0.036, 'compound': -0.9538}",-0.9538,-0.4867078475654125,-0.6
228,What are your top priorities in regards to foreign policy?How will you strengthen America's national defense and handle relations with adversarial nations?,"continuation in the Baroque sense, or a balance of power policy in the traditional sense, but must be a moral exercise. No president can be great just because he governs well and commands a great army. Thats what a dictator does. Anakathesis between","{'neg': 0.054, 'neu': 0.676, 'pos': 0.27, 'compound': 0.9209}",0.9209,-0.3764379471540451,-0.5
229,What are your top priorities in regards to foreign policy?How will you strengthen America's national defense and handle relations with adversarial nations?,"th power of the presidency and the people must be given to the people, so the presidents great exercise of power is to release the power of the people so they can reform their society.","{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.6557}",0.6557,0.3751819729804992,0.5
230,What reforms would you propose to improve the education system?,"Let me turn on the bright light and title this meeting, The Dummies Guide to Education. No, thats not fair. But let me tell you this about the education system of this country. For twelve years we have tested our kids in  uh math and calculus and","{'neg': 0.063, 'neu': 0.897, 'pos': 0.04, 'compound': -0.0338}",-0.0338,-0.5502134934067726,0.0
231,What reforms would you propose to improve the education system?,"weve given them boards. Our  our teachers have been trained in not ubiquitous uh administration but instead in how to work with our children and the governmental policies with respect to education have been flabbergasting. For  twelfth years running,","{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.631}",0.631,-0.5158461034297943,0.2
232,What reforms would you propose to improve the education system?,"long before the one percent cap on the income tax and long before the  kinds of welfare, so-called municiple charity turun, we have been giving one hundred and fifty billion dollars worth of scholarship grants, loan programs, work programs, tax","{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.7906}",0.7906,-0.1727679073810577,0.0
233,What reforms would you propose to improve the education system?,"credits, uh uh uh  [BLACKOUT]","{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.3612}",0.3612,-0.0688749179244041,-1.0
234,How will you restore trust in government and ensure transparency in your administration?,"This has been a tragic evening, because we started with hopeful feelings about tonight, and they fact that we could demonstrate a real contrast between ourselves and our opponents. But this last exchange has brought all of us down to the past, and","{'neg': 0.046, 'neu': 0.904, 'pos': 0.05, 'compound': 0.0387}",0.0387,-0.5751793012022972,-0.6
235,How will you restore trust in government and ensure transparency in your administration?,"not able to concentrate our future. I dont know how I have somehow lost the trust of the people. I feel it in my heart; it hurts me deeply. Ill tell you one thing: my Mom used to say, she said, Jimmy, you tell the truth. And if people get angry at","{'neg': 0.195, 'neu': 0.712, 'pos': 0.093, 'compound': -0.7346}",-0.7346,-0.897561433725059,-0.7
236,How will you restore trust in government and ensure transparency in your administration?,"you, thats their fault. Well, Ive done my very best. Im gonna tell you the truth. Im not perfect; not everything that Ive attempted to do has been successful. I made mistakes along the way. But Im going to try between now and Tuesday to show you","{'neg': 0.106, 'neu': 0.737, 'pos': 0.158, 'compound': 0.4113}",0.4113,0.1838282346725464,0.2
237,How will you restore trust in government and ensure transparency in your administration?,"beyond any doubt that what I say is accurate. And Im going to hold a news conference tomorrow, and every day leading up to election day, and Im going to do my very best to answer every question that you have to your satisfaction. One thing that we","{'neg': 0.047, 'neu': 0.813, 'pos': 0.14, 'compound': 0.7089}",0.7089,0.5958694238215685,0.5
238,How will you restore trust in government and ensure transparency in your administration?,"have tried to do for four years is to have a government thats unlike any youve ever seen in the past. I can also say this: with a complete air search of the North Atlantic, we still cannot find a plane that Ive ever flown. So if you try to go from","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.5158755257725716,0.0
239,How will you restore trust in government and ensure transparency in your administration?,"the charts, thats not a good way to go. I think that were not perfect, with fewer mistakes. But in my view, between now and when you have to make a decision, I hope that Ill be able to do the same things that Ive done up to this time, and that is to","{'neg': 0.158, 'neu': 0.776, 'pos': 0.066, 'compound': -0.5109}",-0.5109,-0.2798761054873466,0.1
240,How will you restore trust in government and ensure transparency in your administration?,tell the truth.,"{'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.3182}",0.3182,-0.0609167069196701,0.0
241,What policies will you pursue to ensure equality and protect the rights of all Americans?,"I think that the first requirement is political courage, and a willingness to make difficult judgments. For many years now, since  the mid-1960s  we in this country despite Republican opposition have had a bipartisan commitment to civil rights, to","{'neg': 0.059, 'neu': 0.755, 'pos': 0.186, 'compound': 0.6597}",0.6597,0.1533944010734558,0.2
242,What policies will you pursue to ensure equality and protect the rights of all Americans?,"human rights, to the equal rights of women, to the protection of groups in our society that are disadvantaged, poor, and to the reasonable expansion of the welfare net  not as a permanent burden, or an indictment, or a description of our nation, but","{'neg': 0.087, 'neu': 0.874, 'pos': 0.038, 'compound': -0.2953}",-0.2953,-0.1517192348837852,0.5
243,What policies will you pursue to ensure equality and protect the rights of all Americans?,"as a basic protection of our  human rights. Mr. Reagan has not shared that commitment, and we see it over and over again in his leadership. I believe that a President must lead with courage and not turn over the country to the special interests,","{'neg': 0.086, 'neu': 0.753, 'pos': 0.161, 'compound': 0.569}",0.569,-0.4086681380867958,-0.5
244,What policies will you pursue to ensure equality and protect the rights of all Americans?,"which is what Mr. Reagan has done. He has loaded the Cabinet with people who oppose the enforcement of civil rights legislation, who have been overt, either in their statements or in their philosophical commitments, in opposition to Affirmative","{'neg': 0.0, 'neu': 0.962, 'pos': 0.038, 'compound': 0.128}",0.128,-0.5668228007853031,-0.7
